id,name,parent_id,color,label_tree_id,aphia_id,catami / CAAB
201443,SM1224 Parazoanthidae,201354,f224b8,1064,100689,11500000
201444,SM1230 Parazoanthus anguicomus,201354,ffd426,1064,101054,11500000
201445,SM1232 Parazoanthus  msp1,201354,ffde26,1064,100793,11500000
201446,SM1219 Palythoa caribaeorum,201354,4019ff,1064,288456,11500000
201447,SM767 Keratoisis msp.5,200315,bf6df2,1064,125306,11229903
201448,SM763 Keratoisis msp.4,200315,8f79f2,1064,125306,11168905
201449,Colonial,200359,e7f26d,1064,1363,11290000
201450,Solitary,200359,f2e279,1064,1363,11290901
201451,Caryophylliidae,201450,f2e279,1064,135073,11290000
201452,Dendrophylliidae,201450,6df293,1064,135074,11290000
201453,Faviidae,201450,66e60b,1064,196099,11290000
201454,Flabellidae,201450,3088f2,1064,135075,11290901
201455,Fungiacyathidae,201450,73ff98,1064,135076,11290901
201456,Rhizangiidae,201450,66ff91,1064,135080,11290000
201457,SM1125 Caryophylliidae  msp.2,201451,f2e279,1064,135073,11290903
201458,SM1127 Desmophyllum dianthus,201451,2454f2,1064,135159,11290903
201459,SM1134 Caryophyllia  msp.2,201451,5ef230,1064,135085,11290903
201460,SM1126 Leptopsammia formosa,201452,6df293,1064,135192,11290903
201462,SM1124 Scleractinia  msp.1,201450,f2e279,1064,1363,11290903
201463,SM1131 Caryophyllidae msp.1,201451,f2e279,1064,135073,11290902
201464,SM1137 Caryophyllia msp.1,201451,18f239,1064,135085,11290902
201465,SM1142 Caryophyllia (Caryophyllia) smithii,201451,bbf261,1064,135144,11290902
201466,SM1129 Flabellum  msp.1,201454,3088f2,1064,135114,11290902
201467,SM1136 Scolymia cubensis,201453,66e60b,1064,287852,11290903
201468,SM1139 Flabellum (Ulocyathus) macandrewi,201454,3088f2,1064,135197,11290902
201469,SM1147 Javania  msp.1,201454,4965f2,1064,135115,11290902
201470,SM1153 Flabellum (Ulocyathus) alabastrum  msp1,201454,652ee6,1064,135194,11290902
201471,SM1154 Flabellum  msp.2,201454,62f249,1064,135114,11290902
201472,SM1128 Fungiacyathus (Fungiacyathus) fragilis,201455,73ff98,1064,135204,11290902
201473,SM1132 Scleractinia  msp.2,201450,f2e279,1064,1363,11290902
201474,SM1144 Caryophyllidae/ Fabellidae (indet),201450,3dcef2,1064,1363,11290902
201475,SM1122 Siderastrea radians - Stephanocoenia intersepta,201456,66ff91,1064,207517,11290901
201476,SM1123 Pseudodiploria strigosa,201449,e7f26d,1064,718718,11290908
201477,SM1140 Porites astreoides,201449,6df2c4,1064,288889,11290908
201478,SM1151 Orbicella franksi,201449,9379f2,1064,758262,11290907
201479,SM1138 Solenosmilia variabilis,201449,7c55f2,1064,135168,11290912
201480,SM1130 Dendrophyllia  msp.1,201449,e6750b,1064,135110,11290912
201481,SM1145 Enallopsammia rostrata,201449,3deff2,1064,135190,11290912
201482,SM1152 Enallopsammia profunda,201449,80b0ff,1064,157965,11290912
201483,SM1133 Madrepora oculata,201449,189ff2,1064,135209,11290912
201484,SM1143 Desmophyllum pertusum,201449,100cf2,1064,135209,11290912
201485,SM1146 Madracis myriaster,201449,f26118,1064,287111,11290912
201486,SM1148 Madracis  msp.1,201449,f28f55,1064,135125,11290912
201487,SM1135 Diploria labyrinthiformis,201449,61bff2,1064,289826,11290906
201488,SM1141 Meandrina meandrites,201449,61f283,1064,289232,11290906
201489,SM1149 Montastraea cavernosa,201449,e64839,1064,287962,11290906
201490,SM1150 Agaricia fragilis,201449,9cf255,1064,287912,11290911
201491,Stalked crinoids,200279,cfff4d,1064,123081,25001901
201492,Unstalked crinoids,200279,3df264,1064,123081,25001902
201493,SM375 Bathycrinus carpenterii,201491,cfff4d,1064,124170,25001902
201494,SM374 Zeuctocrinus gisleni,201491,ecff59,1064,124193,25001902
201495,SM380 Endoxocrinus (Diplocrinus) wyvillethomsoni,201491,49f2de,1064,242121,25001901
201496,SM390 Crinoidea msp1,201491,e66798,1064,123081,12000000
201497,SM391 Porphyrocrinus incrassatus,201491,f2d56d,1064,124194,25200901
201498,SM386 Bourgueticrinina msp1,201491,79ff19,1064,246671,25001902
201499,SM383 Anachalypsicrinus nefertiti,201491,f22443,1064,689479,25001901
201500,SM381 Democrinus msp1,201491,668cff,1064,123344,25001902
201501,SM392 Porphyrocrinus thalassae,201491,bcf279,1064,124195,25200901
201502,SM384 Neocomatella europaea,201492,3df264,1064,124237,25001902
201503,SM389 Koehlermetra porrecta,201492,f2b655,1064,124241,25001901
201504,SM385 Heliometra glacialis,201492,f20069,1064,124223,25001902
201505,SM388 Leptometra celtica,201492,f230b8,1064,124224,25001901
201506,SM378 Atelecrinus helgae,201492,00d6e6,1064,124236,25001901
201507,SM376 Thalassometra lusitanica,201492,1.74E+09,1064,124243,25001902
201508,SM379 Zenometridae,201492,e639e0,1064,163752,25001901
201509,SM377 Pentametrocrinus atlanticus,201492,f2186f,1064,124238,11229903
201510,SM382 Crinoidea msp2,201492,9.15E+09,1064,123081,25001902
201511,SM387 Crinoidea msp3,201492,f255be,1064,123081,11229903
201512,Basket stars,200338,3d7cf2,1064,242196,25160902
201513,Brittle / snake stars,200338,a1f230,1064,123084,25160901
201514,SM835 Gorgonocephalus,201512,3d7cf2,1064,123586,25160901
201515,Burrower,201513,a1f230,1064,123084,25160000
201516,Clinger,201513,6d83f2,1064,123084,25160000
201517,Crawler,201513,c1e65c,1064,123084,25160000
201518,SM836 Amphiuridae,201515,a1f230,1064,123206,25160901
201519,SM853 Asteronyx loveni,201516,6d83f2,1064,124951,25160901
201520,SM845 Asteroschema inornatum,201516,80b9ff,1064,124955,25160901
201521,SM838 Euryalidae Asteroschema/Ophiocreas,201516,19ff85,1064,196223,25160901
201522,SM839 Ophiactis abyssicola,201517,c1e65c,1064,125109,25160901
201523,SM851 Ophiothrix fragilis,201517,3061f2,1064,125131,25160901
201524,SM850 Ophiacantha,201517,f28755,1064,123587,25160901
201525,SM830 Ophiolimna msp1,201517,f218ce,1064,123596,25160901
201526,SM852 Ophiacanthidae,201517,9466ff,1064,123204,25160901
201527,SM831 Ophiomyxa serpentaria,201517,5577f2,1064,125145,25160901
201528,SM855 Ophiomusium lymani,201517,0be696,1064,245559,11168918
201529,SM842 Ophiuroglypha msp1,201517,61d3f2,1064,467707,25160901
201530,SM843 Ophiura,201517,ffe066,1064,123574,25160901
201531,SM840 Ophiurida msp3,201517,5.85E+09,1064,123117,25160901
201532,SM841 Ophiurida msp1,201517,ff620d,1064,123117,25160901
201533,SM844 Ophiurida msp2,201517,e6932e,1064,123117,25160901
201534,SM832 Ophiuroidea msp8,201517,307ef2,1064,123084,25160902
201535,SM833 Ophiuroidea msp9,201517,e68217,1064,123084,25160901
201536,SM834 Ophiuroidea msp5,201517,5ce677,1064,123084,25160901
201537,SM837 Ophiuroidea msp6,201517,f2000c,1064,123084,11229903
201538,SM846 Ophiuroidea msp7,201517,ffbd59,1064,123084,25160901
201539,SM847 Ophiuroidea msp10,201517,59fff9,1064,123084,11229903
201540,SM848 Ophiuroidea msp2,201517,e6812e,1064,123084,25160901
201541,SM849 Ophiuroidea msp1,201517,ff0dcb,1064,123084,25160901
201542,SM854 Ophiuroidea msp3,201517,2676ff,1064,123084,11168918
201543,SM856 Ophiuroidea msp4,201517,49f2c5,1064,123084,11168918
201544,SM402 Pourtalesia jeffreysi,200312,aaff0d,1064,124355,25200901
201545,SM408 Spatangus raschi,200312,ffd666,1064,124419,25200901
201546,Arbaciidae,200286,6500f2,1064,123156,25200901
201547,SM409 Coelopleurus floridanus,201546,6500f2,1064,513202,25200901
201548,SM413 Gracilechinus acutus,200284,f2bd49,1064,532031,37990083
201549,SM414 Gracilechinus,200284,f23dc5,1064,411391,37990083
201550,SM398 Echinidae msp2,200284,bb2ee6,1064,123160,11229903
201551,SM400 Echinidae msp5,200284,18f289,1064,123160,25200901
201552,SM401 Echinidae msp3,200284,ff4dcf,1064,123160,25200901
201553,SM404 Echinidae msp7,200284,e65c7c,1064,123160,25200901
201554,SM405 Echinidae msp8,200284,45e685,1064,123160,25200902
201555,SM406 Echinidae msp9,200284,f2a879,1064,123160,25200901
201556,SM407 Echinidae msp6,200284,39e639,1064,123160,11164000
201557,SM410 Echinidae msp1,200284,e617d1,1064,123160,25200901
201558,SM412 Echinidae msp4,200284,0cf249,1064,123160,37990083
201559,SM396 Cidaris cidaris,200271,6500f2,1064,124257,25200901
201560,SM395 Histocidaris purpurata,200271,6500f2,1064,513337,25200901
201561,SM394 Araeosoma fenestratum,200288,710be6,1064,149880,25200901
201562,SM399 Hygrosoma,200288,73ffc5,1064,123400,25200901
201563,SM397 Phormosoma placenta,200288,f21889,1064,124343,11168919
201564,SM403 Echinoidea  msp1,200286,6500f2,1064,123082,25200901
201565,SM411 Echinoidea msp2,200286,0dffbe,1064,123082,25200901
201566,SM275 Novodinia,200258,60ff26,1064,123213,25102000
201567,SM286 Brisingidae,200258,6d61f2,1064,123119,25102000
201568,SM279 Freyellidae msp2,200258,9626ff,1064,123120,25102000
201569,SM309 Freyellidae msp1,200258,7.55E+09,1064,123120,25102000
201570,SM310 Freyellidae,200258,499bf2,1064,123120,25102000
201571,Webbed arms,200248,60ff26,1064,123080,25102000
201572,SM280 Hymenaster msp3,201571,60ff26,1064,123333,25102000
201573,SM281 Hymenaster msp1,201571,ff66de,1064,123333,25102000
201574,SM294 Hymenaster msp2,201571,40ffb3,1064,123333,25102000
201575,Cushion body form,200248,60ff26,1064,123080,25102000
201576,SM299 Pterasteridae msp2,201575,60ff26,1064,123142,25102000
201577,SM288 Porania (Porania) pulvillus (orange morph),201575,55f255,1064,125166,25102000
201578,SM302 Porania (Porania) pulvillus (purple morph),201575,dc30f2,1064,125166,25102000
201579,SM274 Lophaster,201575,e67c67,1064,123337,25102000
201580,SM277 Pterasteridae msp5,201575,80d7ff,1064,123142,25102000
201581,SM278 Pterasteridae msp6,201575,73ff83,1064,123142,25102000
201582,SM298 Pterasteridae msp3,201575,5ce67a,1064,123142,25102000
201583,SM313 Pterasteridae msp4,201575,fc40ff,1064,123142,25102000
201584,SM271 Velatida msp1,201575,b1f20c,1064,123091,25102000
201586,SM306 Chondraster,201575,60ff26,1064,123316,25102000
201587,disc and arms flat not rounded,200248,60ff26,1064,123080,25102000
201588,SM312 Crossaster papposus,201587,60ff26,1064,124154,25102000
201589,SM291 Benthopecten,201587,17e62c,1064,123239,25102000
201590,SM289 Pontaster tenuispinus,201587,e650e6,1064,123851,25102000
201591,SM292 Bathybiaster,201587,33b4ff,1064,123246,25102000
201592,SM287 Ctenodiscus crispatus,201587,f218ce,1064,123915,25102000
201593,SM301 Luidia sarsi,201587,f224f2,1064,123922,25102000
201594,SM305 Pseudarchaster,201587,6a00ff,1064,123304,25102000
201595,SM285 Ceramaster,201587,59ffa7,1064,123291,25102000
201596,SM290 Ceramaster granularis,201587,e65f17,1064,124020,25102000
201597,SM296 Evoplosoma,201587,558ff2,1064,123293,25102000
201598,SM311 Hippasteria phrygiana,201587,3924f2,1064,124043,25102000
201599,SM295 Nymphaster arenatus,201587,f26db2,1064,124048,25102000
201600,SM308 Peltaster placenta,201587,e650b4,1064,124055,25102000
201601,SM300 Plinthaster dentatus,201587,39e670,1064,124080,25102000
201602,"disc small, continous with cylindrical arms",200248,60ff26,1064,123080,25102000
201603,SM297 Ampheraster alaminos,201602,60ff26,1064,178777,25102000
201604,SM284 Copidaster schismochilus,201602,c550e6,1064,178177,25102000
201605,SM314 Solaster,201602,8ff261,1064,123338,25102000
201606,SM307 Asterias rubens,201602,e6502e,1064,123776,25102000
201607,SM272 Urasterias lincki,201602,ffa04d,1064,123815,25102000
201608,SM273 Pedicellasteridae,201602,24f2e1,1064,123124,25102000
201609,SM304 Neomorphaster,201602,e645b8,1064,123234,25102000
201610,SM276 Zoroaster fulgens msp2,201602,eaf249,1064,123826,25102000
201611,SM283 Zoroaster fulgens msp1,201602,703df2,1064,123826,25102000
201612,SM282 Henricia,201602,e433ff,1064,123276,25102000
201613,SM303 Ophidiasteridae msp1,201602,e673b6,1064,123137,25102000
201614,SM315 Ophidiasteridae msp2,201602,a649f2,1064,123137,25102000
201615,SM293 Pythonaster msp1,201602,92f249,1064,123330,25102000
201616,SM510 Monomitopus msp1,200337,f27979,1064,125862,37990083
201617,Cuttlefish,200264,d70dff,1064,11707,23607000
201618,Octopods,200264,ff0022,1064,11707,23650000
201619,Squid,200264,5ce6a1,1064,11707,23615000
201620,SM353 Rossia macrosoma,201617,d70dff,1064,141449,23650000
201621,SM355 Sepiola atlantica,201617,d061f2,1064,141454,23650000
201622,SM352 Bathypolypus sp.,201618,ff0022,1064,138265,23607000
201623,SM358 Cirroteuthis muelleri,201618,4dd2ff,1064,342212,11164000
201624,SM351 Eledone cirrhosa,201618,f26d7f,1064,140600,23615000
201625,SM350 Muusoctopus januarii,201618,18f2e4,1064,527149,23607000
201626,SM349 Graneledone verrucosa,201618,ecff40,1064,157019,23650000
201627,SM356 Opisthoteuthis msp2,201618,30f2cb,1064,138294,11164000
201628,SM357 Opisthoteuthis msp1,201618,ff4d88,1064,138294,11229903
201629,SM348 Stauroteuthis syrtensis,201618,beff73,1064,153122,23650000
201630,SM354 Teuthida,201619,5ce6a1,1064,11716,23650000
201631,SM630 Neptunea despecta,200302,22e649,1064,138923,24000000
201632,SM629 Dendronotus robustus,200335,22e649,1064,139525,24000000
201633,Anthomastus,200234,333aff,1064,125285,11168910
